FID_1,geometry,Join_Count,PREF,CITY1,CITY2,FirstDate,LastDate,radiation,Elev
176,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86391,37.72188 140.86391,37.72117 140.86481,37.72117 140.86481,37.72188</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/07/15 23:25:50,2017/07/15 23:37:05,0.15667,83
177,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86481,37.67355 140.86481,37.67284 140.86570,37.67284 140.86570,37.67355</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/08/06 01:03:37,2017/08/06 01:23:55,0.35667,151
178,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86481,37.67426 140.86481,37.67355 140.86570,37.67355 140.86570,37.67426</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2017/08/06 01:03:43,2017/08/06 01:03:46,0.41250,159
179,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86481,37.72188 140.86481,37.72117 140.86570,37.72117 140.86570,37.72188</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/07/15 23:25:45,2017/07/15 23:37:09,0.14125,82
180,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86481,37.72259 140.86481,37.72188 140.86570,37.72188 140.86570,37.72259</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2017/07/15 23:25:43,2017/07/15 23:37:13,0.13200,82
181,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86570,37.67213 140.86570,37.67142 140.86660,37.67142 140.86660,37.67213</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/08/06 01:03:26,2017/08/06 01:24:04,0.28333,139
182,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86570,37.67284 140.86570,37.67213 140.86660,37.67213 140.86660,37.67284</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2017/08/06 01:03:28,2017/08/06 01:24:02,0.26333,143
183,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86570,37.67355 140.86570,37.67284 140.86660,37.67284 140.86660,37.67355</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2017/08/06 01:03:35,2017/08/06 01:23:57,0.28500,148
184,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86570,37.72259 140.86570,37.72188 140.86660,37.72188 140.86660,37.72259</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2017/07/15 23:25:35,2017/07/15 23:37:22,0.12500,82
185,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.66715 140.86660,37.66644 140.86750,37.66644 140.86750,37.66715</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/08/06 01:24:43,2017/08/06 01:24:43,0.58000,124
186,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.66786 140.86660,37.66715 140.86750,37.66715 140.86750,37.66786</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2017/08/06 01:02:49,2017/08/06 01:24:41,0.57500,137
187,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.66857 140.86660,37.66786 140.86750,37.66786 140.86750,37.66857</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/08/06 01:02:53,2017/08/06 01:24:35,0.48625,123
188,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.66928 140.86660,37.66857 140.86750,37.66857 140.86750,37.66928</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/08/06 01:02:59,2017/08/06 01:24:30,0.44250,124
189,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.66999 140.86660,37.66928 140.86750,37.66928 140.86750,37.66999</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/08/06 01:03:05,2017/08/06 01:03:09,0.50333,127
190,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.67070 140.86660,37.66999 140.86750,37.66999 140.86750,37.67070</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/08/06 01:03:10,2017/08/06 01:24:17,0.53429,129
191,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.67142 140.86660,37.67070 140.86750,37.67070 140.86750,37.67142</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/08/06 01:03:15,2017/08/06 01:24:13,0.46875,132
192,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.67213 140.86660,37.67142 140.86750,37.67142 140.86750,37.67213</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/08/06 01:03:23,2017/08/06 01:24:08,0.30167,135
193,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.72259 140.86660,37.72188 140.86750,37.72188 140.86750,37.72259</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/07/15 23:25:34,2017/07/15 23:25:34,0.09000,81
194,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.72330 140.86660,37.72259 140.86750,37.72259 140.86750,37.72330</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/07/15 23:25:26,2017/07/15 23:37:29,0.11417,81
195,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.72401 140.86660,37.72330 140.86750,37.72330 140.86750,37.72401</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/15 23:25:22,2017/07/15 23:37:34,0.13714,82
196,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86750,37.66644 140.86750,37.66573 140.86840,37.66573 140.86840,37.66644</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/08/06 01:02:34,2017/08/06 01:02:36,0.68333,114
197,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86750,37.66999 140.86750,37.66928 140.86840,37.66928 140.86840,37.66999</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/08/06 01:03:07,2017/08/06 01:24:24,0.54571,128
198,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86750,37.67070 140.86750,37.66999 140.86840,37.66999 140.86840,37.67070</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/08/06 01:24:18,2017/08/06 01:24:18,0.55000,129
199,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86750,37.72401 140.86750,37.72330 140.86840,37.72330 140.86840,37.72401</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2017/07/15 23:25:16,2017/07/15 23:37:44,0.13769,83
200,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86840,37.66644 140.86840,37.66573 140.86930,37.66573 140.86930,37.66644</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/08/06 01:02:29,2017/08/06 01:24:59,0.45250,112
201,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86840,37.72259 140.86840,37.72188 140.86930,37.72188 140.86930,37.72259</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2017/07/15 23:38:39,2017/07/15 23:38:40,0.13000,75
202,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86840,37.72330 140.86840,37.72259 140.86930,37.72259 140.86930,37.72330</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2017/07/15 23:37:57,2017/07/15 23:38:38,0.15091,78
203,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86840,37.72401 140.86840,37.72330 140.86930,37.72330 140.86930,37.72401</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2017/07/15 23:25:09,2017/07/15 23:37:56,0.15267,83
204,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86930,37.66644 140.86930,37.66573 140.87020,37.66573 140.87020,37.66644</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/08/06 01:02:22,2017/08/06 01:25:04,0.46200,110
205,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86930,37.72188 140.86930,37.72117 140.87020,37.72117 140.87020,37.72188</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/15 23:38:47,2017/07/15 23:38:55,0.12143,69
206,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86930,37.72259 140.86930,37.72188 140.87020,37.72188 140.87020,37.72259</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2017/07/15 23:38:41,2017/07/15 23:38:46,0.15200,72
207,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86930,37.72401 140.86930,37.72330 140.87020,37.72330 140.87020,37.72401</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/15 23:25:05,2017/07/15 23:25:08,0.14333,84
208,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86930,37.72472 140.86930,37.72401 140.87020,37.72401 140.87020,37.72472</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/15 23:25:02,2017/07/15 23:25:04,0.11667,83
209,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.66573 140.87020,37.66502 140.87109,37.66502 140.87109,37.66573</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2017/08/06 01:02:16,2017/08/06 01:25:09,0.49500,108
210,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.66644 140.87020,37.66573 140.87109,37.66573 140.87109,37.66644</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/08/06 01:02:18,2017/08/06 01:25:08,0.45333,108
211,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.71975 140.87020,37.71904 140.87109,37.71904 140.87109,37.71975</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/15 23:39:22,2017/07/15 23:39:28,0.16429,74
212,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.72046 140.87020,37.71975 140.87109,37.71975 140.87109,37.72046</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/15 23:39:13,2017/07/15 23:39:20,0.16571,73
213,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.72117 140.87020,37.72046 140.87109,37.72046 140.87109,37.72117</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/07/15 23:38:59,2017/07/15 23:39:11,0.15200,71
214,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.72188 140.87020,37.72117 140.87109,37.72117 140.87109,37.72188</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/15 23:38:56,2017/07/15 23:38:58,0.11000,69
215,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.72472 140.87020,37.72401 140.87109,37.72401 140.87109,37.72472</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2017/07/15 23:24:57,2017/07/15 23:25:01,0.13000,82
216,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87109,37.66573 140.87109,37.66502 140.87199,37.66502 140.87199,37.66573</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/08/06 01:02:10,2017/08/06 01:25:15,0.50000,110
217,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87109,37.71904 140.87109,37.71833 140.87199,37.71833 140.87199,37.71904</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2017/07/15 23:39:33,2017/07/15 23:39:38,0.17400,74
218,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87109,37.71975 140.87109,37.71904 140.87199,37.71904 140.87199,37.71975</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/15 23:39:29,2017/07/15 23:39:32,0.18667,73
219,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87109,37.72472 140.87109,37.72401 140.87199,37.72401 140.87199,37.72472</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/15 23:24:49,2017/07/15 23:24:55,0.14000,80
220,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87199,37.66573 140.87199,37.66502 140.87289,37.66502 140.87289,37.66573</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/08/06 01:02:05,2017/08/06 01:25:20,0.35000,111
221,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87199,37.71904 140.87199,37.71833 140.87289,37.71833 140.87289,37.71904</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2017/07/15 23:39:39,2017/07/15 23:39:49,0.15444,75
222,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87199,37.71975 140.87199,37.71904 140.87289,37.71904 140.87289,37.71975</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/15 23:39:50,2017/07/15 23:39:56,0.14167,75
223,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87199,37.72472 140.87199,37.72401 140.87289,37.72401 140.87289,37.72472</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/15 23:24:42,2017/07/15 23:24:48,0.15429,78
224,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87289,37.66573 140.87289,37.66502 140.87379,37.66502 140.87379,37.66573</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/08/06 01:02:00,2017/08/06 01:25:25,0.33000,110
225,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87289,37.72046 140.87289,37.71975 140.87379,37.71975 140.87379,37.72046</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2017/07/15 23:40:04,2017/07/15 23:41:05,0.14611,77
226,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87289,37.72117 140.87289,37.72046 140.87379,37.72046 140.87379,37.72117</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/15 23:41:06,2017/07/15 23:41:09,0.12000,74
227,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87289,37.72472 140.87289,37.72401 140.87379,37.72401 140.87379,37.72472</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/15 23:24:35,2017/07/15 23:24:41,0.10667,77
228,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87379,37.66573 140.87379,37.66502 140.87469,37.66502 140.87469,37.66573</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/08/06 01:01:54,2017/08/06 01:25:30,0.28200,104
229,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87379,37.72117 140.87379,37.72046 140.87469,37.72046 140.87469,37.72117</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/07/15 23:41:10,2017/07/15 23:41:20,0.14400,73
230,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87379,37.72472 140.87379,37.72401 140.87469,37.72401 140.87469,37.72472</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/15 23:24:29,2017/07/15 23:24:34,0.12167,76
231,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87469,37.66573 140.87469,37.66502 140.87559,37.66502 140.87559,37.66573</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2017/08/06 01:01:49,2017/08/06 01:25:35,0.30222,100
232,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87469,37.72117 140.87469,37.72046 140.87559,37.72046 140.87559,37.72117</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/15 23:41:21,2017/07/15 23:41:26,0.15167,72
233,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87469,37.72188 140.87469,37.72117 140.87559,37.72117 140.87559,37.72188</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2017/07/15 23:41:28,2017/07/15 23:41:29,0.14000,71
234,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87469,37.72472 140.87469,37.72401 140.87559,37.72401 140.87559,37.72472</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/15 23:24:22,2017/07/15 23:24:27,0.17500,74
235,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87559,37.66573 140.87559,37.66502 140.87648,37.66502 140.87648,37.66573</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2017/08/06 01:01:48,2017/08/06 01:25:40,0.27200,98
236,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87559,37.72188 140.87559,37.72117 140.87648,37.72117 140.87648,37.72188</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2017/07/15 23:41:30,2017/07/15 23:42:02,0.13846,69
237,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87559,37.72544 140.87559,37.72472 140.87648,37.72472 140.87648,37.72544</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/15 23:24:15,2017/07/15 23:24:21,0.16500,73
238,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87648,37.66502 140.87648,37.66430 140.87738,37.66430 140.87738,37.66502</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2017/08/06 01:01:39,2017/08/06 01:25:45,0.37200,98
239,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87648,37.72188 140.87648,37.72117 140.87738,37.72117 140.87738,37.72188</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/15 23:42:03,2017/07/15 23:42:06,0.12667,68
240,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87648,37.72259 140.87648,37.72188 140.87738,37.72188 140.87738,37.72259</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/15 23:42:08,2017/07/15 23:42:13,0.15000,67
241,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87648,37.72544 140.87648,37.72472 140.87738,37.72472 140.87738,37.72544</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/15 23:24:08,2017/07/15 23:24:14,0.16667,72
242,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.66502 140.87738,37.66430 140.87828,37.66430 140.87828,37.66502</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2017/08/06 01:01:34,2017/08/06 01:25:50,0.35556,91
243,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.70483 140.87738,37.70412 140.87828,37.70412 140.87828,37.70483</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2017/07/15 23:15:21,2017/07/15 23:16:52,0.32667,192
244,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.70554 140.87738,37.70483 140.87828,37.70483 140.87828,37.70554</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2017/07/15 23:16:56,2017/07/15 23:16:57,0.36500,181
245,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.70625 140.87738,37.70554 140.87828,37.70554 140.87828,37.70625</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/07/15 23:17:10,2017/07/15 23:17:10,0.30000,182
246,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.70696 140.87738,37.70625 140.87828,37.70625 140.87828,37.70696</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2017/07/15 23:17:12,2017/07/15 23:17:21,0.31000,172
247,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.70767 140.87738,37.70696 140.87828,37.70696 140.87828,37.70767</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/15 23:17:22,2017/07/15 23:17:27,0.26667,163
248,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.70838 140.87738,37.70767 140.87828,37.70767 140.87828,37.70838</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/15 23:17:29,2017/07/15 23:17:35,0.23500,156
249,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.70909 140.87738,37.70838 140.87828,37.70838 140.87828,37.70909</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/15 23:17:36,2017/07/15 23:17:43,0.25000,148
250,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.70980 140.87738,37.70909 140.87828,37.70909 140.87828,37.70980</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/15 23:17:44,2017/07/15 23:17:51,0.24286,147
251,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.72259 140.87738,37.72188 140.87828,37.72188 140.87828,37.72259</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2017/07/15 23:42:15,2017/07/15 23:49:24,0.12667,66
252,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.72330 140.87738,37.72259 140.87828,37.72259 140.87828,37.72330</coordinates></LinearRing></outerBoundaryIs></Polygon>",29,福島県,,南相馬市,2017/07/15 23:42:28,2017/07/15 23:49:33,0.11931,65
253,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.72401 140.87738,37.72330 140.87828,37.72330 140.87828,37.72401</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/15 23:42:40,2017/07/15 23:49:35,0.08667,64
254,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.72472 140.87738,37.72401 140.87828,37.72401 140.87828,37.72472</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/15 23:42:57,2017/07/15 23:51:25,0.15000,65
255,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.72544 140.87738,37.72472 140.87828,37.72472 140.87828,37.72544</coordinates></LinearRing></outerBoundaryIs></Polygon>",23,福島県,,南相馬市,2017/07/15 23:24:01,2017/07/15 23:51:34,0.10609,67
256,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87828,37.66502 140.87828,37.66430 140.87918,37.66430 140.87918,37.66502</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2017/08/06 01:01:29,2017/08/06 01:25:54,0.33600,92
257,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87828,37.70198 140.87828,37.70127 140.87918,37.70127 140.87918,37.70198</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/07/15 23:14:36,2017/07/15 23:14:46,0.35000,197
258,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87828,37.70269 140.87828,37.70198 140.87918,37.70198 140.87918,37.70269</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2017/07/15 23:14:50,2017/07/15 23:14:55,0.34500,205
259,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87828,37.70341 140.87828,37.70269 140.87918,37.70269 140.87918,37.70341</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2017/07/15 23:14:58,2017/07/15 23:14:59,0.26500,213
260,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87828,37.70980 140.87828,37.70909 140.87918,37.70909 140.87918,37.70980</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/07/15 23:17:52,2017/07/15 23:17:52,0.21000,139
261,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87828,37.71051 140.87828,37.70980 140.87918,37.70980 140.87918,37.71051</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/15 23:17:53,2017/07/15 23:18:00,0.24429,136
262,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87828,37.72259 140.87828,37.72188 140.87918,37.72188 140.87918,37.72259</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/07/15 23:47:36,2017/07/15 23:49:19,0.15412,65
263,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87828,37.72330 140.87828,37.72259 140.87918,37.72259 140.87918,37.72330</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2017/07/15 23:48:03,2017/07/15 23:48:14,0.11091,64
264,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87828,37.72401 140.87828,37.72330 140.87918,37.72330 140.87918,37.72401</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2017/07/15 23:42:41,2017/07/15 23:49:42,0.10643,65
265,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87828,37.72472 140.87828,37.72401 140.87918,37.72401 140.87918,37.72472</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/07/15 23:42:50,2017/07/15 23:51:20,0.11353,65
266,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87828,37.72544 140.87828,37.72472 140.87918,37.72472 140.87918,37.72544</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,福島県,,南相馬市,2017/07/15 23:23:55,2017/07/15 23:51:44,0.11591,66
267,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87918,37.66502 140.87918,37.66430 140.88008,37.66430 140.88008,37.66502</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2017/08/06 01:01:23,2017/08/06 01:26:01,0.33400,91
268,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87918,37.69701 140.87918,37.69630 140.88008,37.69630 140.88008,37.69701</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/15 23:13:31,2017/07/15 23:13:34,0.29000,135
269,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87918,37.69843 140.87918,37.69772 140.88008,37.69772 140.88008,37.69843</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/15 23:13:54,2017/07/15 23:13:56,0.33000,160
270,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87918,37.69914 140.87918,37.69843 140.88008,37.69843 140.88008,37.69914</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/15 23:13:57,2017/07/15 23:14:06,0.29333,162
271,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87918,37.69985 140.87918,37.69914 140.88008,37.69914 140.88008,37.69985</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/15 23:14:07,2017/07/15 23:14:14,0.36429,180
272,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87918,37.70056 140.87918,37.69985 140.88008,37.69985 140.88008,37.70056</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/07/15 23:14:19,2017/07/15 23:14:19,0.34000,177
