FID_1,geometry,Join_Count,PREF,CITY1,CITY2,FirstDate,LastDate,radiation,Elev
2852,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.61530 140.97620,37.61388 140.97799,37.61388 140.97799,37.61530</coordinates></LinearRing></outerBoundaryIs></Polygon>",24,福島県,,南相馬市,2017/07/16 20:03:57,2017/07/16 20:06:33,0.14792,23
2853,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.62384 140.97620,37.62242 140.97799,37.62242 140.97799,37.62384</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/07/16 18:55:48,2017/07/16 18:56:00,0.11250,22
2854,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.62527 140.97620,37.62384 140.97799,37.62384 140.97799,37.62527</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2017/07/16 19:17:31,2017/07/16 19:34:31,0.12667,24
2855,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.62669 140.97620,37.62527 140.97799,37.62527 140.97799,37.62669</coordinates></LinearRing></outerBoundaryIs></Polygon>",32,福島県,,南相馬市,2017/07/16 19:17:17,2017/07/16 19:34:26,0.12062,25
2856,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.62811 140.97620,37.62669 140.97799,37.62669 140.97799,37.62811</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/07/16 19:17:15,2017/07/16 19:33:54,0.11706,30
2857,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.63096 140.97620,37.62953 140.97799,37.62953 140.97799,37.63096</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/08/05 22:57:40,2017/08/05 22:57:42,0.18667,38
2858,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.63238 140.97620,37.63096 140.97799,37.63096 140.97799,37.63238</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,福島県,,南相馬市,2017/08/05 22:40:57,2017/08/05 22:57:39,0.14091,37
2859,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.63380 140.97620,37.63238 140.97799,37.63238 140.97799,37.63380</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,福島県,,南相馬市,2017/07/26 18:07:32,2017/08/05 23:03:25,0.12364,32
2860,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.63523 140.97620,37.63380 140.97799,37.63380 140.97799,37.63523</coordinates></LinearRing></outerBoundaryIs></Polygon>",28,福島県,,南相馬市,2017/07/26 18:07:10,2017/08/05 23:03:34,0.09321,30
2861,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.63665 140.97620,37.63523 140.97799,37.63523 140.97799,37.63665</coordinates></LinearRing></outerBoundaryIs></Polygon>",38,福島県,,南相馬市,2017/08/26 19:35:57,2017/08/26 19:50:19,0.10211,31
2862,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.63807 140.97620,37.63665 140.97799,37.63665 140.97799,37.63807</coordinates></LinearRing></outerBoundaryIs></Polygon>",85,福島県,,南相馬市,2017/08/22 01:53:46,2017/08/26 19:55:33,0.10212,28
2863,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.63949 140.97620,37.63807 140.97799,37.63807 140.97799,37.63949</coordinates></LinearRing></outerBoundaryIs></Polygon>",106,福島県,,南相馬市,2017/07/16 18:43:14,2017/08/26 19:55:53,0.10274,30
2864,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.64092 140.97620,37.63949 140.97799,37.63949 140.97799,37.64092</coordinates></LinearRing></outerBoundaryIs></Polygon>",221,福島県,,南相馬市,2017/07/16 18:43:00,2017/08/26 19:46:37,0.10692,26
2865,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.64234 140.97620,37.64092 140.97799,37.64092 140.97799,37.64234</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/08/22 01:45:36,2017/08/22 01:45:50,0.11000,24
2866,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.64661 140.97620,37.64519 140.97799,37.64519 140.97799,37.64661</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2017/07/28 18:34:46,2017/07/28 18:35:02,0.10500,19
2867,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.64945 140.97620,37.64803 140.97799,37.64803 140.97799,37.64945</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2017/07/28 18:33:02,2017/07/28 18:33:15,0.09923,20
2868,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.65088 140.97620,37.64945 140.97799,37.64945 140.97799,37.65088</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2017/07/28 18:48:57,2017/07/28 18:49:12,0.10929,21
2869,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.65230 140.97620,37.65088 140.97799,37.65088 140.97799,37.65230</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/28 18:56:15,2017/07/28 18:56:17,0.10333,22
2870,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.65372 140.97620,37.65230 140.97799,37.65230 140.97799,37.65372</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2017/07/28 18:55:59,2017/07/28 18:56:14,0.11462,22
2871,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.65514 140.97620,37.65372 140.97799,37.65372 140.97799,37.65514</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2017/07/28 18:55:43,2017/07/28 18:55:58,0.11125,22
2872,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.65657 140.97620,37.65514 140.97799,37.65514 140.97799,37.65657</coordinates></LinearRing></outerBoundaryIs></Polygon>",27,福島県,,南相馬市,2017/07/21 01:18:54,2017/07/28 18:55:42,0.10519,22
2873,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.65799 140.97620,37.65657 140.97799,37.65657 140.97799,37.65799</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/07/28 19:36:02,2017/07/28 19:36:02,0.12000,24
2874,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.65941 140.97620,37.65799 140.97799,37.65799 140.97799,37.65941</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2017/07/28 19:36:03,2017/07/28 19:38:10,0.10875,23
2875,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.66652 140.97620,37.66510 140.97799,37.66510 140.97799,37.66652</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2017/07/28 19:58:46,2017/07/28 19:58:48,0.12000,57
2876,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.66794 140.97620,37.66652 140.97799,37.66652 140.97799,37.66794</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2017/07/28 19:58:32,2017/07/28 19:58:44,0.15000,59
2877,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.67790 140.97620,37.67648 140.97799,37.67648 140.97799,37.67790</coordinates></LinearRing></outerBoundaryIs></Polygon>",34,福島県,,南相馬市,2017/07/28 20:14:47,2017/07/28 20:31:02,0.12941,38
2878,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.68216 140.97620,37.68074 140.97799,37.68074 140.97799,37.68216</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2017/07/28 20:20:04,2017/07/28 20:20:11,0.13000,16
2879,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.68359 140.97620,37.68216 140.97799,37.68216 140.97799,37.68359</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2017/07/28 20:19:47,2017/07/28 20:20:03,0.11273,15
2880,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.68785 140.97620,37.68643 140.97799,37.68643 140.97799,37.68785</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/07/27 01:33:54,2017/07/27 01:34:09,0.14000,11
2881,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.68927 140.97620,37.68785 140.97799,37.68785 140.97799,37.68927</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/26 18:55:24,2017/07/26 18:55:31,0.09833,15
2882,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.69069 140.97620,37.68927 140.97799,37.68927 140.97799,37.69069</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/26 18:55:32,2017/07/26 18:55:39,0.10143,14
2883,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.69354 140.97620,37.69212 140.97799,37.69212 140.97799,37.69354</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/07/27 01:02:45,2017/07/27 01:05:26,0.09235,10
2884,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.69496 140.97620,37.69354 140.97799,37.69354 140.97799,37.69496</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2017/07/27 01:03:17,2017/07/27 01:05:20,0.10111,10
2885,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.69922 140.97620,37.69780 140.97799,37.69780 140.97799,37.69922</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/07/27 00:39:03,2017/07/27 00:39:21,0.10000,11
2886,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.70065 140.97620,37.69922 140.97799,37.69922 140.97799,37.70065</coordinates></LinearRing></outerBoundaryIs></Polygon>",50,福島県,,南相馬市,2017/07/27 00:28:12,2017/07/27 00:42:42,0.08040,13
2887,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.70207 140.97620,37.70065 140.97799,37.70065 140.97799,37.70207</coordinates></LinearRing></outerBoundaryIs></Polygon>",34,福島県,,南相馬市,2017/07/27 00:34:01,2017/07/27 00:36:56,0.09294,13
2888,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.70349 140.97620,37.70207 140.97799,37.70207 140.97799,37.70349</coordinates></LinearRing></outerBoundaryIs></Polygon>",33,福島県,,南相馬市,2017/07/27 00:11:16,2017/07/27 00:34:43,0.10212,14
2889,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.70491 140.97620,37.70349 140.97799,37.70349 140.97799,37.70491</coordinates></LinearRing></outerBoundaryIs></Polygon>",35,福島県,,南相馬市,2017/07/27 00:18:57,2017/07/27 00:35:14,0.09657,15
2890,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.70775 140.97620,37.70633 140.97799,37.70633 140.97799,37.70775</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/07/27 00:04:58,2017/07/27 00:26:28,0.08588,15
2891,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.71344 140.97620,37.71202 140.97799,37.71202 140.97799,37.71344</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2017/07/26 23:47:27,2017/07/26 23:53:55,0.10077,23
2892,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.71486 140.97620,37.71344 140.97799,37.71344 140.97799,37.71486</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2017/07/26 23:47:19,2017/07/26 23:54:01,0.09182,22
2893,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.71628 140.97620,37.71486 140.97799,37.71486 140.97799,37.71628</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2017/07/26 23:23:23,2017/07/26 23:23:40,0.12500,41
2894,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.71770 140.97620,37.71628 140.97799,37.71628 140.97799,37.71770</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/07/26 23:23:11,2017/07/26 23:23:21,0.16700,40
2895,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.72907 140.97620,37.72765 140.97799,37.72765 140.97799,37.72907</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/07/26 23:31:25,2017/07/26 23:31:36,0.11200,12
2896,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.73049 140.97620,37.72907 140.97799,37.72907 140.97799,37.73049</coordinates></LinearRing></outerBoundaryIs></Polygon>",30,福島県,,南相馬市,2017/07/26 22:36:10,2017/07/26 23:31:23,0.09200,10
2897,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.73191 140.97620,37.73049 140.97799,37.73049 140.97799,37.73191</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/26 22:36:02,2017/07/26 22:36:09,0.10857,7
2898,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97620,37.73760 140.97620,37.73618 140.97799,37.73618 140.97799,37.73760</coordinates></LinearRing></outerBoundaryIs></Polygon>",26,福島県,,相馬市,2017/07/26 21:00:01,2017/07/26 21:01:15,0.08654,9
2899,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.51989 140.97799,37.51847 140.97979,37.51847 140.97979,37.51989</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/08/20 19:35:34,2017/08/20 19:35:42,0.25750,43
2900,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.52132 140.97799,37.51989 140.97979,37.51989 140.97979,37.52132</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/08/20 19:35:21,2017/08/20 19:35:50,0.28000,37
2901,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.52274 140.97799,37.52132 140.97979,37.52132 140.97979,37.52274</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/08/20 19:35:01,2017/08/20 19:35:01,0.27000,56
2902,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.52702 140.97799,37.52559 140.97979,37.52559 140.97979,37.52702</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/08/12 01:21:49,2017/08/12 01:21:56,0.15667,18
2903,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.52844 140.97799,37.52702 140.97979,37.52702 140.97979,37.52844</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/08/12 01:21:47,2017/08/12 01:21:47,0.17000,19
2904,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.53841 140.97799,37.53699 140.97979,37.53699 140.97979,37.53841</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2017/08/12 01:25:38,2017/08/12 01:25:39,0.20000,57
2905,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.53984 140.97799,37.53841 140.97979,37.53841 140.97979,37.53984</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2017/08/12 01:25:54,2017/08/12 01:26:09,0.22750,39
2906,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.55266 140.97799,37.55123 140.97979,37.55123 140.97979,37.55266</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/08/21 22:59:23,2017/08/21 23:10:38,0.11529,33
2907,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.55408 140.97799,37.55266 140.97979,37.55266 140.97979,37.55408</coordinates></LinearRing></outerBoundaryIs></Polygon>",29,福島県,,南相馬市,2017/08/21 22:59:14,2017/08/21 23:10:48,0.12724,33
2908,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.55551 140.97799,37.55408 140.97979,37.55408 140.97979,37.55551</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,福島県,,南相馬市,2017/08/21 23:09:37,2017/08/21 23:19:07,0.13455,32
2909,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.55693 140.97799,37.55551 140.97979,37.55551 140.97979,37.55693</coordinates></LinearRing></outerBoundaryIs></Polygon>",31,福島県,,南相馬市,2017/08/21 23:09:06,2017/08/21 23:18:56,0.16355,23
2910,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.55836 140.97799,37.55693 140.97979,37.55693 140.97979,37.55836</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2017/08/21 23:18:19,2017/08/21 23:18:34,0.17364,23
2911,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.55978 140.97799,37.55836 140.97979,37.55836 140.97979,37.55978</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2017/08/21 23:18:09,2017/08/21 23:23:47,0.17308,21
2912,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.56263 140.97799,37.56120 140.97979,37.56120 140.97979,37.56263</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/08/12 00:18:28,2017/08/12 00:18:38,0.15125,16
2913,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.56405 140.97799,37.56263 140.97979,37.56263 140.97979,37.56405</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/08/12 00:18:24,2017/08/12 00:18:26,0.14667,16
2914,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.56548 140.97799,37.56405 140.97979,37.56405 140.97979,37.56548</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2017/08/12 00:17:12,2017/08/20 19:08:18,0.14700,16
2915,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.56975 140.97799,37.56833 140.97979,37.56833 140.97979,37.56975</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/08/15 00:58:47,2017/08/15 00:58:55,0.12000,16
2916,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.57117 140.97799,37.56975 140.97979,37.56975 140.97979,37.57117</coordinates></LinearRing></outerBoundaryIs></Polygon>",41,福島県,,南相馬市,2017/08/08 01:46:28,2017/08/15 00:59:24,0.13585,17
2917,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.57260 140.97799,37.57117 140.97979,37.57117 140.97979,37.57260</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2017/08/08 01:46:23,2017/08/15 01:00:48,0.13500,19
2918,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.57402 140.97799,37.57260 140.97979,37.57260 140.97979,37.57402</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,福島県,,南相馬市,2017/08/15 01:00:50,2017/08/15 01:01:23,0.12000,21
2919,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.57545 140.97799,37.57402 140.97979,37.57402 140.97979,37.57545</coordinates></LinearRing></outerBoundaryIs></Polygon>",26,福島県,,南相馬市,2017/08/08 01:48:44,2017/08/15 01:01:55,0.12231,33
2920,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.57687 140.97799,37.57545 140.97979,37.57545 140.97979,37.57687</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2017/08/08 01:48:54,2017/08/15 01:02:08,0.15833,41
2921,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.57829 140.97799,37.57687 140.97979,37.57687 140.97979,37.57829</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2017/08/08 01:49:06,2017/08/15 01:02:18,0.17267,45
2922,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.58114 140.97799,37.57972 140.97979,37.57972 140.97979,37.58114</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2017/08/08 01:49:31,2017/08/15 01:02:40,0.13750,35
2923,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.58256 140.97799,37.58114 140.97979,37.58114 140.97979,37.58256</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,福島県,,南相馬市,2017/08/08 01:49:42,2017/08/15 01:02:53,0.12737,35
2924,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.58399 140.97799,37.58256 140.97979,37.58256 140.97979,37.58399</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/08/08 01:49:54,2017/08/08 01:50:07,0.16333,37
2925,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.59111 140.97799,37.58968 140.97979,37.58968 140.97979,37.59111</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2017/08/14 23:35:04,2017/08/14 23:35:21,0.13125,19
2926,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.59253 140.97799,37.59111 140.97979,37.59111 140.97979,37.59253</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2017/08/14 23:43:23,2017/08/14 23:44:34,0.11389,20
2927,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.60534 140.97799,37.60392 140.97979,37.60392 140.97979,37.60534</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2017/07/16 20:32:56,2017/07/16 20:39:10,0.11778,18
2928,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.60676 140.97799,37.60534 140.97979,37.60534 140.97979,37.60676</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/07/16 20:34:54,2017/07/16 20:37:23,0.12294,19
2929,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.60961 140.97799,37.60819 140.97979,37.60819 140.97979,37.60961</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/07/16 19:41:57,2017/07/16 20:47:00,0.09833,18
2930,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.61103 140.97799,37.60961 140.97979,37.60961 140.97979,37.61103</coordinates></LinearRing></outerBoundaryIs></Polygon>",83,福島県,,南相馬市,2017/07/16 19:07:38,2017/07/16 20:46:53,0.11133,19
2931,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.61246 140.97799,37.61103 140.97979,37.61103 140.97979,37.61246</coordinates></LinearRing></outerBoundaryIs></Polygon>",47,福島県,,南相馬市,2017/07/16 19:52:52,2017/07/16 20:07:23,0.11681,19
2932,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.61388 140.97799,37.61246 140.97979,37.61246 140.97979,37.61388</coordinates></LinearRing></outerBoundaryIs></Polygon>",27,福島県,,南相馬市,2017/07/16 19:52:44,2017/07/16 20:07:45,0.10296,17
2933,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.61530 140.97799,37.61388 140.97979,37.61388 140.97979,37.61530</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2017/07/16 20:07:47,2017/07/16 20:07:48,0.10500,17
2934,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.61673 140.97799,37.61530 140.97979,37.61530 140.97979,37.61673</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/16 20:08:18,2017/07/16 20:08:24,0.17167,31
2935,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.61815 140.97799,37.61673 140.97979,37.61673 140.97979,37.61815</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/07/16 20:08:27,2017/07/16 20:08:38,0.16100,33
2936,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.61957 140.97799,37.61815 140.97979,37.61815 140.97979,37.61957</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/16 20:08:39,2017/07/16 20:08:45,0.17833,31
2937,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.62242 140.97799,37.62100 140.97979,37.62100 140.97979,37.62242</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/16 18:55:33,2017/07/16 18:55:41,0.10571,34
2938,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.62384 140.97799,37.62242 140.97979,37.62242 140.97979,37.62384</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2017/07/16 18:55:42,2017/07/16 18:55:47,0.10600,28
2939,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.62811 140.97799,37.62669 140.97979,37.62669 140.97979,37.62811</coordinates></LinearRing></outerBoundaryIs></Polygon>",35,福島県,,南相馬市,2017/07/16 19:16:56,2017/08/05 22:59:34,0.11657,26
2940,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.62953 140.97799,37.62811 140.97979,37.62811 140.97979,37.62953</coordinates></LinearRing></outerBoundaryIs></Polygon>",28,福島県,,南相馬市,2017/08/05 22:57:54,2017/08/05 23:00:02,0.14429,32
2941,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.63096 140.97799,37.62953 140.97979,37.62953 140.97979,37.63096</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/08/05 22:57:43,2017/08/05 22:57:53,0.16000,39
2942,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.63380 140.97799,37.63238 140.97979,37.63238 140.97979,37.63380</coordinates></LinearRing></outerBoundaryIs></Polygon>",31,福島県,,南相馬市,2017/07/26 18:07:38,2017/08/05 23:03:20,0.10323,28
2943,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.63665 140.97799,37.63523 140.97979,37.63523 140.97979,37.63665</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/08/22 01:50:36,2017/08/26 19:49:48,0.11500,26
2944,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.63807 140.97799,37.63665 140.97979,37.63665 140.97979,37.63807</coordinates></LinearRing></outerBoundaryIs></Polygon>",110,福島県,,南相馬市,2017/08/22 01:50:10,2017/08/26 19:49:43,0.10818,27
2945,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.63949 140.97799,37.63807 140.97979,37.63807 140.97979,37.63949</coordinates></LinearRing></outerBoundaryIs></Polygon>",144,福島県,,南相馬市,2017/07/16 18:43:15,2017/08/26 19:40:15,0.09507,26
2946,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.64092 140.97799,37.63949 140.97979,37.63949 140.97979,37.64092</coordinates></LinearRing></outerBoundaryIs></Polygon>",82,福島県,,南相馬市,2017/08/22 01:38:08,2017/08/22 01:49:09,0.10354,22
2947,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.97799,37.64234 140.97799,37.64092 140.97979,37.64092 140.97979,37.64234</coordinates></LinearRing></outerBoundaryIs></Polygon>",54,福島県,,南相馬市,2017/08/22 01:35:37,2017/08/22 01:45:35,0.12000,16
