FID_1,geometry,Join_Count,PREF,CITY1,CITY2,FirstDate,LastDate,radiation,Elev
197,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.66669 140.91332,37.66384 140.91691,37.66384 140.91691,37.66669</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2016/12/02 19:34:05,2016/12/02 19:34:29,0.26,55
198,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.66953 140.91332,37.66669 140.91691,37.66669 140.91691,37.66953</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/12/02 19:34:03,2016/12/02 19:34:22,0.24,55
199,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.68944 140.91332,37.68660 140.91691,37.68660 140.91691,37.68944</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2016/11/26 20:26:22,2016/11/26 20:26:25,0.26,57
200,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.69228 140.91332,37.68944 140.91691,37.68944 140.91691,37.69228</coordinates></LinearRing></outerBoundaryIs></Polygon>",27,福島県,,南相馬市,2016/11/26 20:25:45,2016/11/26 20:26:21,0.23,62
201,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.73208 140.91332,37.72924 140.91691,37.72924 140.91691,37.73208</coordinates></LinearRing></outerBoundaryIs></Polygon>",40,福島県,,南相馬市,2016/11/20 01:01:34,2016/11/20 01:14:47,0.15,34
202,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.73492 140.91332,37.73208 140.91691,37.73208 140.91691,37.73492</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2016/11/20 01:04:28,2016/11/20 01:04:51,0.14,41
203,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.73776 140.91332,37.73492 140.91691,37.73492 140.91691,37.73776</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2016/11/20 01:04:53,2016/11/20 01:05:12,0.14,44
204,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.74060 140.91332,37.73776 140.91691,37.73776 140.91691,37.74060</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/20 01:06:34,2016/11/20 01:08:01,0.11,44
205,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.74345 140.91332,37.74060 140.91691,37.74060 140.91691,37.74345</coordinates></LinearRing></outerBoundaryIs></Polygon>",46,福島県,,南相馬市,2016/11/20 01:06:40,2016/11/20 01:07:58,0.13,46
206,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.74629 140.91332,37.74345 140.91691,37.74345 140.91691,37.74629</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,相馬市,2016/11/20 01:07:20,2016/11/20 01:07:32,0.14,63
207,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.57846 140.91691,37.57561 140.92050,37.57561 140.92050,37.57846</coordinates></LinearRing></outerBoundaryIs></Polygon>",33,福島県,,南相馬市,2016/09/02 22:37:33,2016/09/02 22:39:15,0.44,129
208,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.58131 140.91691,37.57846 140.92050,37.57846 140.92050,37.58131</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/09/02 22:37:25,2016/09/02 22:39:18,0.39,118
209,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.58985 140.91691,37.58700 140.92050,37.58700 140.92050,37.58985</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2016/10/30 23:24:04,2016/10/30 23:24:06,0.26,161
210,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.59270 140.91691,37.58985 140.92050,37.58985 140.92050,37.59270</coordinates></LinearRing></outerBoundaryIs></Polygon>",23,福島県,,南相馬市,2016/10/30 23:23:35,2016/10/30 23:24:03,0.28,152
211,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.59554 140.91691,37.59270 140.92050,37.59270 140.92050,37.59554</coordinates></LinearRing></outerBoundaryIs></Polygon>",33,福島県,,南相馬市,2016/10/30 23:32:28,2016/10/30 23:33:27,0.29,79
212,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.59839 140.91691,37.59554 140.92050,37.59554 140.92050,37.59839</coordinates></LinearRing></outerBoundaryIs></Polygon>",26,福島県,,南相馬市,2016/09/02 22:30:28,2016/09/02 22:30:55,0.26,72
213,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.60124 140.91691,37.59839 140.92050,37.59839 140.92050,37.60124</coordinates></LinearRing></outerBoundaryIs></Polygon>",80,福島県,,南相馬市,2016/09/02 22:30:25,2016/10/30 23:02:17,0.27,92
214,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.60408 140.91691,37.60124 140.92050,37.60124 140.92050,37.60408</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2016/10/30 22:58:16,2016/10/30 23:02:24,0.25,90
215,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.60693 140.91691,37.60408 140.92050,37.60408 140.92050,37.60693</coordinates></LinearRing></outerBoundaryIs></Polygon>",55,福島県,,南相馬市,2016/09/03 01:35:41,2016/10/30 22:55:27,0.26,93
216,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.60978 140.91691,37.60693 140.92050,37.60693 140.92050,37.60978</coordinates></LinearRing></outerBoundaryIs></Polygon>",87,福島県,,南相馬市,2016/10/30 22:43:27,2016/10/30 22:51:43,0.29,94
217,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.61547 140.91691,37.61262 140.92050,37.61262 140.92050,37.61547</coordinates></LinearRing></outerBoundaryIs></Polygon>",33,福島県,,南相馬市,2016/11/05 23:32:37,2016/11/05 23:33:15,0.20,90
218,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.62685 140.91691,37.62401 140.92050,37.62401 140.92050,37.62685</coordinates></LinearRing></outerBoundaryIs></Polygon>",55,福島県,,南相馬市,2016/11/05 23:39:17,2016/11/05 23:47:50,0.23,72
219,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.62970 140.91691,37.62685 140.92050,37.62685 140.92050,37.62970</coordinates></LinearRing></outerBoundaryIs></Polygon>",71,福島県,,南相馬市,2016/11/05 23:39:29,2016/11/05 23:48:30,0.21,66
220,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.63255 140.91691,37.62970 140.92050,37.62970 140.92050,37.63255</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2016/10/30 22:27:05,2016/11/26 18:21:24,0.15,70
221,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.63539 140.91691,37.63255 140.92050,37.63255 140.92050,37.63539</coordinates></LinearRing></outerBoundaryIs></Polygon>",102,福島県,,南相馬市,2016/10/30 22:27:10,2016/11/26 18:21:43,0.20,70
222,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.63824 140.91691,37.63539 140.92050,37.63539 140.92050,37.63824</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2016/11/05 23:53:35,2016/11/05 23:53:35,0.19,67
223,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.65531 140.91691,37.65246 140.92050,37.65246 140.92050,37.65531</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2016/12/02 19:27:20,2016/12/02 19:27:23,0.15,49
224,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.65815 140.91691,37.65531 140.92050,37.65531 140.92050,37.65815</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/12/02 19:27:24,2016/12/02 19:27:48,0.20,50
225,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.66100 140.91691,37.65815 140.92050,37.65815 140.92050,37.66100</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2016/12/02 19:27:49,2016/12/02 19:28:14,0.23,51
226,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.66384 140.91691,37.66100 140.92050,37.66100 140.92050,37.66384</coordinates></LinearRing></outerBoundaryIs></Polygon>",86,福島県,,南相馬市,2016/11/20 01:54:23,2016/12/02 20:19:20,0.22,49
227,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.66669 140.91691,37.66384 140.92050,37.66384 140.92050,37.66669</coordinates></LinearRing></outerBoundaryIs></Polygon>",30,福島県,,南相馬市,2016/12/02 19:34:30,2016/12/02 19:38:05,0.24,53
228,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.66953 140.91691,37.66669 140.92050,37.66669 140.92050,37.66953</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2016/12/02 19:38:07,2016/12/02 19:38:13,0.16,47
229,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.67806 140.91691,37.67522 140.92050,37.67522 140.92050,37.67806</coordinates></LinearRing></outerBoundaryIs></Polygon>",26,福島県,,南相馬市,2016/12/02 20:28:44,2016/12/02 20:29:10,0.18,68
230,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.68091 140.91691,37.67806 140.92050,37.67806 140.92050,37.68091</coordinates></LinearRing></outerBoundaryIs></Polygon>",29,福島県,,南相馬市,2016/12/02 20:29:11,2016/12/02 20:29:46,0.20,67
231,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.68375 140.91691,37.68091 140.92050,37.68091 140.92050,37.68375</coordinates></LinearRing></outerBoundaryIs></Polygon>",28,福島県,,南相馬市,2016/12/02 20:29:47,2016/12/02 20:30:17,0.22,75
232,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.68944 140.91691,37.68660 140.92050,37.68660 140.92050,37.68944</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2016/11/26 20:26:33,2016/11/26 20:27:02,0.23,55
233,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.71218 140.91691,37.70934 140.92050,37.70934 140.92050,37.71218</coordinates></LinearRing></outerBoundaryIs></Polygon>",79,福島県,,南相馬市,2016/11/26 20:36:22,2016/11/26 20:41:14,0.26,59
234,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.72640 140.91691,37.72355 140.92050,37.72355 140.92050,37.72640</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2016/11/20 01:00:36,2016/11/20 01:00:51,0.12,34
235,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.72924 140.91691,37.72640 140.92050,37.72640 140.92050,37.72924</coordinates></LinearRing></outerBoundaryIs></Polygon>",73,福島県,,南相馬市,2016/11/20 01:00:52,2016/11/20 01:14:23,0.13,32
236,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.73208 140.91691,37.72924 140.92050,37.72924 140.92050,37.73208</coordinates></LinearRing></outerBoundaryIs></Polygon>",41,福島県,,南相馬市,2016/11/20 01:01:28,2016/11/20 01:14:27,0.13,34
237,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.73492 140.91691,37.73208 140.92050,37.73208 140.92050,37.73492</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2016/11/20 01:11:32,2016/11/20 01:11:57,0.11,35
238,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.73776 140.91691,37.73492 140.92050,37.73492 140.92050,37.73776</coordinates></LinearRing></outerBoundaryIs></Polygon>",89,福島県,,南相馬市,2016/11/20 01:05:14,2016/11/20 01:11:31,0.12,41
239,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.74060 140.91691,37.73776 140.92050,37.73776 140.92050,37.74060</coordinates></LinearRing></outerBoundaryIs></Polygon>",36,福島県,,南相馬市,2016/11/20 01:06:02,2016/11/20 01:08:22,0.13,44
240,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.53573 140.92050,37.53288 140.92410,37.53288 140.92410,37.53573</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/09/02 23:21:18,2016/09/02 23:21:37,0.55,108
241,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.58131 140.92050,37.57846 140.92410,37.57846 140.92410,37.58131</coordinates></LinearRing></outerBoundaryIs></Polygon>",56,福島県,,南相馬市,2016/09/02 22:36:50,2016/09/02 22:39:49,0.40,108
242,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.59270 140.92050,37.58985 140.92410,37.58985 140.92410,37.59270</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2016/10/30 23:23:04,2016/10/30 23:23:34,0.25,143
243,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.59554 140.92050,37.59270 140.92410,37.59270 140.92410,37.59554</coordinates></LinearRing></outerBoundaryIs></Polygon>",51,福島県,,南相馬市,2016/09/02 22:31:00,2016/10/30 23:33:59,0.25,82
244,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.59839 140.92050,37.59554 140.92410,37.59554 140.92410,37.59839</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2016/09/02 22:30:56,2016/09/02 22:30:58,0.22,76
245,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.60124 140.92050,37.59839 140.92410,37.59839 140.92410,37.60124</coordinates></LinearRing></outerBoundaryIs></Polygon>",194,福島県,,南相馬市,2016/09/02 22:29:38,2016/10/31 00:00:19,0.27,83
246,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.60408 140.92050,37.60124 140.92410,37.60124 140.92410,37.60408</coordinates></LinearRing></outerBoundaryIs></Polygon>",74,福島県,,南相馬市,2016/10/30 22:57:04,2016/10/30 23:03:14,0.25,87
247,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.60693 140.92050,37.60408 140.92410,37.60408 140.92410,37.60693</coordinates></LinearRing></outerBoundaryIs></Polygon>",99,福島県,,南相馬市,2016/09/03 01:36:13,2016/10/30 22:57:03,0.21,87
248,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.60978 140.92050,37.60693 140.92410,37.60693 140.92410,37.60978</coordinates></LinearRing></outerBoundaryIs></Polygon>",109,福島県,,南相馬市,2016/09/03 01:37:19,2016/10/30 22:50:56,0.26,86
249,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.61262 140.92050,37.60978 140.92410,37.60978 140.92410,37.61262</coordinates></LinearRing></outerBoundaryIs></Polygon>",24,福島県,,南相馬市,2016/10/30 22:49:54,2016/10/30 22:50:23,0.23,84
250,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.61547 140.92050,37.61262 140.92410,37.61262 140.92410,37.61547</coordinates></LinearRing></outerBoundaryIs></Polygon>",59,福島県,,南相馬市,2016/11/05 23:31:57,2016/11/06 00:19:52,0.22,82
251,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.61832 140.92050,37.61547 140.92410,37.61547 140.92410,37.61832</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2016/11/06 00:19:00,2016/11/06 00:19:23,0.22,80
252,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.62401 140.92050,37.62116 140.92410,37.62116 140.92410,37.62401</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2016/11/05 23:45:45,2016/11/05 23:45:50,0.18,63
253,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.62685 140.92050,37.62401 140.92410,37.62401 140.92410,37.62685</coordinates></LinearRing></outerBoundaryIs></Polygon>",37,福島県,,南相馬市,2016/11/05 23:43:17,2016/11/05 23:46:00,0.15,61
254,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.62970 140.92050,37.62685 140.92410,37.62685 140.92410,37.62970</coordinates></LinearRing></outerBoundaryIs></Polygon>",74,福島県,,南相馬市,2016/11/05 23:40:18,2016/11/06 00:35:17,0.15,63
255,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.63255 140.92050,37.62970 140.92410,37.62970 140.92410,37.63255</coordinates></LinearRing></outerBoundaryIs></Polygon>",96,福島県,,南相馬市,2016/10/30 22:27:01,2016/11/26 18:21:20,0.18,64
256,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.63539 140.92050,37.63255 140.92410,37.63255 140.92410,37.63539</coordinates></LinearRing></outerBoundaryIs></Polygon>",37,福島県,,南相馬市,2016/10/30 22:26:33,2016/11/26 18:21:17,0.15,66
257,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.63824 140.92050,37.63539 140.92410,37.63539 140.92410,37.63824</coordinates></LinearRing></outerBoundaryIs></Polygon>",54,福島県,,南相馬市,2016/11/05 23:53:36,2016/11/06 00:09:04,0.19,64
258,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.64108 140.92050,37.63824 140.92410,37.63824 140.92410,37.64108</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/11/05 23:54:11,2016/11/06 00:06:28,0.17,62
259,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.64962 140.92050,37.64677 140.92410,37.64677 140.92410,37.64962</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2016/12/02 19:11:19,2016/12/25 22:54:05,0.22,54
260,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.65246 140.92050,37.64962 140.92410,37.64962 140.92410,37.65246</coordinates></LinearRing></outerBoundaryIs></Polygon>",81,福島県,,南相馬市,2016/12/02 19:10:11,2016/12/25 22:53:55,0.17,50
261,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.65531 140.92050,37.65246 140.92410,37.65246 140.92410,37.65531</coordinates></LinearRing></outerBoundaryIs></Polygon>",76,福島県,,南相馬市,2016/12/02 19:09:40,2016/12/25 22:53:18,0.19,48
262,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.66100 140.92050,37.65815 140.92410,37.65815 140.92410,37.66100</coordinates></LinearRing></outerBoundaryIs></Polygon>",30,福島県,,南相馬市,2016/11/20 01:54:54,2016/12/02 20:20:02,0.15,46
263,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.66384 140.92050,37.66100 140.92410,37.66100 140.92410,37.66384</coordinates></LinearRing></outerBoundaryIs></Polygon>",77,福島県,,南相馬市,2016/11/20 01:54:51,2016/12/02 20:21:48,0.21,44
264,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.66669 140.92050,37.66384 140.92410,37.66384 140.92410,37.66669</coordinates></LinearRing></outerBoundaryIs></Polygon>",44,福島県,,南相馬市,2016/12/02 20:21:49,2016/12/02 20:23:24,0.23,44
265,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.66953 140.92050,37.66669 140.92410,37.66669 140.92410,37.66953</coordinates></LinearRing></outerBoundaryIs></Polygon>",137,福島県,,南相馬市,2016/12/02 19:38:20,2016/12/25 22:47:45,0.19,46
266,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.67238 140.92050,37.66953 140.92410,37.66953 140.92410,37.67238</coordinates></LinearRing></outerBoundaryIs></Polygon>",41,福島県,,南相馬市,2016/12/02 20:26:47,2016/12/02 20:27:47,0.22,67
267,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.67522 140.92050,37.67238 140.92410,37.67238 140.92410,37.67522</coordinates></LinearRing></outerBoundaryIs></Polygon>",36,福島県,,南相馬市,2016/12/02 20:27:48,2016/12/02 20:28:28,0.20,68
268,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.67806 140.92050,37.67522 140.92410,37.67522 140.92410,37.67806</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2016/12/02 20:28:29,2016/12/02 20:28:43,0.20,67
269,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.68091 140.92050,37.67806 140.92410,37.67806 140.92410,37.68091</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2016/12/02 20:29:42,2016/12/02 20:29:44,0.20,71
270,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.68375 140.92050,37.68091 140.92410,37.68091 140.92410,37.68375</coordinates></LinearRing></outerBoundaryIs></Polygon>",30,福島県,,南相馬市,2016/12/02 20:30:18,2016/12/02 20:30:48,0.20,80
271,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.68660 140.92050,37.68375 140.92410,37.68375 140.92410,37.68660</coordinates></LinearRing></outerBoundaryIs></Polygon>",50,福島県,,南相馬市,2016/12/02 20:30:49,2016/12/02 20:33:03,0.18,62
272,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.68944 140.92050,37.68660 140.92410,37.68660 140.92410,37.68944</coordinates></LinearRing></outerBoundaryIs></Polygon>",94,福島県,,南相馬市,2016/11/26 20:27:03,2016/12/02 20:33:58,0.16,51
273,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.69228 140.92050,37.68944 140.92410,37.68944 140.92410,37.69228</coordinates></LinearRing></outerBoundaryIs></Polygon>",85,福島県,,南相馬市,2016/11/26 20:28:44,2016/11/26 22:11:23,0.17,47
274,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.69513 140.92050,37.69228 140.92410,37.69228 140.92410,37.69513</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2016/11/26 20:29:32,2016/11/26 20:29:54,0.19,44
275,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.71218 140.92050,37.70934 140.92410,37.70934 140.92410,37.71218</coordinates></LinearRing></outerBoundaryIs></Polygon>",38,福島県,,南相馬市,2016/11/26 20:35:52,2016/11/26 20:42:00,0.17,50
276,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.72355 140.92050,37.72071 140.92410,37.72071 140.92410,37.72355</coordinates></LinearRing></outerBoundaryIs></Polygon>",31,福島県,,南相馬市,2016/11/20 01:00:01,2016/11/26 20:50:22,0.13,33
277,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.72640 140.92050,37.72355 140.92410,37.72355 140.92410,37.72640</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2016/11/20 01:00:14,2016/11/20 01:00:35,0.12,35
278,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.73776 140.92050,37.73492 140.92410,37.73492 140.92410,37.73776</coordinates></LinearRing></outerBoundaryIs></Polygon>",76,福島県,,南相馬市,2016/11/20 00:52:50,2016/11/20 01:10:55,0.12,40
279,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.53573 140.92410,37.53288 140.92769,37.53288 140.92769,37.53573</coordinates></LinearRing></outerBoundaryIs></Polygon>",66,福島県,,南相馬市,2016/09/02 23:20:37,2016/09/02 23:22:16,0.59,97
280,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.55567 140.92410,37.55282 140.92769,37.55282 140.92769,37.55567</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2016/10/23 23:31:23,2016/10/23 23:31:26,0.56,100
281,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.55852 140.92410,37.55567 140.92769,37.55567 140.92769,37.55852</coordinates></LinearRing></outerBoundaryIs></Polygon>",23,福島県,,南相馬市,2016/10/23 23:30:55,2016/10/23 23:31:21,0.43,90
282,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.56137 140.92410,37.55852 140.92769,37.55852 140.92769,37.56137</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2016/10/23 23:30:45,2016/10/23 23:30:54,0.31,87
283,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.58131 140.92410,37.57846 140.92769,37.57846 140.92769,37.58131</coordinates></LinearRing></outerBoundaryIs></Polygon>",48,福島県,,南相馬市,2016/09/02 22:36:17,2016/09/02 22:40:19,0.45,100
284,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.58415 140.92410,37.58131 140.92769,37.58131 140.92769,37.58415</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2016/09/02 22:36:12,2016/09/02 22:40:24,0.51,95
285,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.59270 140.92410,37.58985 140.92769,37.58985 140.92769,37.59270</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/10/30 23:22:35,2016/10/30 23:23:00,0.25,138
286,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.59554 140.92410,37.59270 140.92769,37.59270 140.92769,37.59554</coordinates></LinearRing></outerBoundaryIs></Polygon>",65,福島県,,南相馬市,2016/09/02 22:31:27,2016/10/30 23:34:19,0.27,100
287,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.59839 140.92410,37.59554 140.92769,37.59554 140.92769,37.59839</coordinates></LinearRing></outerBoundaryIs></Polygon>",75,福島県,,南相馬市,2016/09/03 01:28:44,2016/10/30 23:05:27,0.23,64
288,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.60124 140.92410,37.59839 140.92769,37.59839 140.92769,37.60124</coordinates></LinearRing></outerBoundaryIs></Polygon>",67,福島県,,南相馬市,2016/09/02 22:29:35,2016/10/31 00:00:22,0.27,65
289,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.60408 140.92410,37.60124 140.92769,37.60124 140.92769,37.60408</coordinates></LinearRing></outerBoundaryIs></Polygon>",54,福島県,,南相馬市,2016/09/02 22:29:01,2016/10/31 00:03:25,0.18,82
290,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.60693 140.92410,37.60408 140.92769,37.60408 140.92769,37.60693</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,福島県,,南相馬市,2016/10/30 22:45:33,2016/10/30 22:56:45,0.22,85
291,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.60978 140.92410,37.60693 140.92769,37.60693 140.92769,37.60978</coordinates></LinearRing></outerBoundaryIs></Polygon>",60,福島県,,南相馬市,2016/09/03 01:38:04,2016/11/06 00:23:36,0.18,79
292,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.61262 140.92410,37.60978 140.92769,37.60978 140.92769,37.61262</coordinates></LinearRing></outerBoundaryIs></Polygon>",94,福島県,,南相馬市,2016/09/03 01:38:05,2016/11/06 00:23:46,0.19,79
293,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.61547 140.92410,37.61262 140.92769,37.61262 140.92769,37.61547</coordinates></LinearRing></outerBoundaryIs></Polygon>",118,福島県,,南相馬市,2016/09/03 01:38:46,2016/11/06 00:20:16,0.19,75
294,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.61832 140.92410,37.61547 140.92769,37.61547 140.92769,37.61832</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2016/11/06 00:18:52,2016/11/06 00:20:33,0.20,73
